Start Datetime (hb),BATTERY: es Power (kW),BATTERY: es SOC (%),LOAD: Site Load Original Load (kW),Net Load with Export (kW),PV: solar1 Electric Generation (kW),PV Grid Export (kW),Net Grid Import (kW)
6/2/2022 5:00,0,1,1.655280929,1.655280929,0,0,1.655280929
6/2/2022 6:00,0,1,2.050496495,2.050496495,0,0,2.050496495
6/2/2022 7:00,0,1,2.212201275,2.212201275,0,0,2.212201275
6/2/2022 8:00,0,1,2.458624098,2.458624098,0,0,2.458624098
6/2/2022 9:00,0,1,2.851930023,2.851930023,0,0,2.851930023
6/2/2022 10:00,0,1,3.317393115,3.317393115,0,0,3.317393115
6/2/2022 11:00,0,1,3.551162631,3.551162631,0,0,3.551162631
6/2/2022 12:00,0,1,4.091873366,4.091873366,0,0,4.091873366
6/2/2022 13:00,0,1,4.282607033,4.282607033,0,0,4.282607033
6/2/2022 14:00,0,1,4.707408839,4.707408839,0,0,4.707408839
6/2/2022 15:00,0,1,4.904972384,4.904972384,0,0,4.904972384
6/2/2022 16:00,0,1,5.344218482,5.344218482,0,0,5.344218482
6/2/2022 17:00,0,1,5.383632912,5.383632912,0,0,5.383632912
6/2/2022 18:00,0,1,4.882027156,4.882027156,0,0,4.882027156
6/2/2022 19:00,0,1,4.582754273,4.582754273,0,0,4.582754273
6/2/2022 20:00,0,1,4.579811672,4.579811672,0,0,4.579811672
6/2/2022 21:00,0,1,3.766431485,3.766431485,0,0,3.766431485
6/2/2022 22:00,0,1,3.035699227,3.035699227,0,0,3.035699227
6/2/2022 23:00,0,1,2.170284498,2.170284498,0,0,2.170284498
6/3/2022 0:00,0,1,1.685472875,1.685472875,0,0,1.685472875
6/3/2022 1:00,0,1,1.446129121,1.446129121,0,0,1.446129121
6/3/2022 2:00,0,1,1.333361155,1.333361155,0,0,1.333361155
6/3/2022 3:00,0,1,1.202400703,1.202400703,0,0,1.202400703
6/3/2022 4:00,0,1,1.394354172,1.394354172,0,0,1.394354172
6/3/2022 5:00,0,1,1.915790834,1.915790834,0,0,1.915790834
6/3/2022 6:00,0,1,2.5855474,2.5855474,0,0,2.5855474
6/3/2022 7:00,0,1,2.725715675,2.725715675,0,0,2.725715675
6/3/2022 8:00,0,1,2.952066759,2.952066759,0,0,2.952066759
6/3/2022 9:00,0,1,3.508524599,3.508524599,0,0,3.508524599
6/3/2022 10:00,0,1,3.613181611,3.613181611,0,0,3.613181611
6/3/2022 11:00,0,1,4.091883204,4.091883204,0,0,4.091883204
6/3/2022 12:00,0,1,4.380258365,4.380258365,0,0,4.380258365
6/3/2022 13:00,0,1,4.386972508,4.386972508,0,0,4.386972508
6/3/2022 14:00,0,1,4.603849852,4.603849852,0,0,4.603849852
6/3/2022 15:00,0,1,5.053813123,5.053813123,0,0,5.053813123
6/3/2022 16:00,0,1,5.380463268,5.380463268,0,0,5.380463268
6/3/2022 17:00,0,1,4.991529443,4.991529443,0,0,4.991529443
6/3/2022 18:00,0,1,4.895433338,4.895433338,0,0,4.895433338
6/3/2022 19:00,0,1,4.703453903,4.703453903,0,0,4.703453903
6/3/2022 20:00,0,1,4.678410011,4.678410011,0,0,4.678410011
6/3/2022 21:00,0,1,3.859929987,3.859929987,0,0,3.859929987
6/3/2022 22:00,0,1,3.08565065,3.08565065,0,0,3.08565065
6/3/2022 23:00,0,1,2.18008441,2.18008441,0,0,2.18008441
6/4/2022 0:00,0,1,1.795736292,1.795736292,0,0,1.795736292
6/4/2022 1:00,0,1,1.489994538,1.489994538,0,0,1.489994538
6/4/2022 2:00,0,1,1.370481563,1.370481563,0,0,1.370481563
6/4/2022 3:00,0,1,1.334211136,1.334211136,0,0,1.334211136
6/4/2022 4:00,0,1,1.478303745,1.478303745,0,0,1.478303745
6/4/2022 5:00,0,1,2.000107652,2.000107652,0,0,2.000107652
6/4/2022 6:00,0,1,2.389906756,2.389906756,0,0,2.389906756
6/4/2022 7:00,0,1,1.937739555,1.937739555,0,0,1.937739555
6/4/2022 8:00,0,1,1.692783581,1.692783581,0,0,1.692783581
6/4/2022 9:00,0,1,1.582620261,1.582620261,0,0,1.582620261
6/4/2022 10:00,0,1,1.370127042,1.370127042,0,0,1.370127042
6/4/2022 11:00,0,1,1.371581342,1.371581342,0,0,1.371581342
6/4/2022 12:00,0,1,1.383756693,1.383756693,0,0,1.383756693
6/4/2022 13:00,0,1,1.437821382,1.437821382,0,0,1.437821382
6/4/2022 14:00,0,1,1.447543313,1.447543313,0,0,1.447543313
6/4/2022 15:00,0,1,1.644190983,1.644190983,0,0,1.644190983
6/4/2022 16:00,0,1,1.85909931,1.85909931,0,0,1.85909931
6/4/2022 17:00,0,1,2.101747748,2.101747748,0,0,2.101747748
6/4/2022 18:00,0,1,2.162687998,2.162687998,0,0,2.162687998
6/4/2022 19:00,0,1,2.369529667,2.369529667,0,0,2.369529667
6/4/2022 20:00,0,1,2.539894736,2.539894736,0,0,2.539894736
6/4/2022 21:00,0,1,2.038303968,2.038303968,0,0,2.038303968
6/4/2022 22:00,0,1,1.516736742,1.516736742,0,0,1.516736742
6/4/2022 23:00,0,1,0.975446786,0.975446786,0,0,0.975446786
6/5/2022 0:00,0,1,0.751073415,0.751073415,0,0,0.751073415
6/5/2022 1:00,0,1,0.659732248,0.659732248,0,0,0.659732248
6/5/2022 2:00,0,1,0.648771979,0.648771979,0,0,0.648771979
6/5/2022 3:00,0,1,0.679720662,0.679720662,0,0,0.679720662
6/5/2022 4:00,0,1,0.886876601,0.886876601,0,0,0.886876601
6/5/2022 5:00,0,1,1.323710713,1.323710713,0,0,1.323710713
6/5/2022 6:00,0,1,1.646325885,1.646325885,0,0,1.646325885
6/5/2022 7:00,0,1,1.518808882,1.518808882,0,0,1.518808882
6/5/2022 8:00,0,1,1.383109523,1.383109523,0,0,1.383109523
6/5/2022 9:00,0,1,1.323835755,1.323835755,0,0,1.323835755
6/5/2022 10:00,0,1,1.270802379,1.270802379,0,0,1.270802379
6/5/2022 11:00,0,1,1.204156083,1.204156083,0,0,1.204156083
6/5/2022 12:00,0,1,1.346132451,1.346132451,0,0,1.346132451
6/5/2022 13:00,0,1,1.644163484,1.644163484,0,0,1.644163484
6/5/2022 14:00,0,1,1.817660416,1.817660416,0,0,1.817660416
6/5/2022 15:00,0,1,2.118493414,2.118493414,0,0,2.118493414
6/5/2022 16:00,0,1,2.652690698,2.652690698,0,0,2.652690698
6/5/2022 17:00,0,1,2.839868227,2.839868227,0,0,2.839868227
6/5/2022 18:00,0,1,2.768802559,2.768802559,0,0,2.768802559
6/5/2022 19:00,0,1,2.699734046,2.699734046,0,0,2.699734046
6/5/2022 20:00,0,1,2.71427166,2.71427166,0,0,2.71427166
6/5/2022 21:00,0,1,2.058790425,2.058790425,0,0,2.058790425
6/5/2022 22:00,0,1,1.476110235,1.476110235,0,0,1.476110235
6/5/2022 23:00,0,1,0.959333293,0.959333293,0,0,0.959333293
6/6/2022 0:00,0,1,0.750843577,0.750843577,0,0,0.750843577
6/6/2022 1:00,0,1,0.659562979,0.659562979,0,0,0.659562979
6/6/2022 2:00,0,1,0.648597245,0.648597245,0,0,0.648597245
6/6/2022 3:00,0,1,0.679327002,0.679327002,0,0,0.679327002
6/6/2022 4:00,0,1,0.885701085,0.885701085,0,0,0.885701085
6/6/2022 5:00,0,1,1.321040008,1.321040008,0,0,1.321040008
6/6/2022 6:00,0,1,1.643237313,1.643237313,0,0,1.643237313
6/6/2022 7:00,0,1,1.515839133,1.515839133,0,0,1.515839133
6/6/2022 8:00,0,1,1.380458571,1.380458571,0,0,1.380458571
6/6/2022 9:00,0,1,1.321534087,1.321534087,0,0,1.321534087
6/6/2022 10:00,0,1,1.268827891,1.268827891,0,0,1.268827891
6/6/2022 11:00,0,1,1.500681573,1.500681573,0,0,1.500681573
6/6/2022 12:00,0,1,1.820297635,1.820297635,0,0,1.820297635
6/6/2022 13:00,0,1,2.30191468,2.30191468,0,0,2.30191468
6/6/2022 14:00,0,1,2.780861541,2.780861541,0,0,2.780861541
6/6/2022 15:00,0,1,3.385889283,3.385889283,0,0,3.385889283
6/6/2022 16:00,0,1,4.031477582,4.031477582,0,0,4.031477582
6/6/2022 17:00,0,1,4.079505448,4.079505448,0,0,4.079505448
6/6/2022 18:00,0,1,3.768957812,3.768957812,0,0,3.768957812
6/6/2022 19:00,0,1,3.637275331,3.637275331,0,0,3.637275331
6/6/2022 20:00,0,1,3.482692753,3.482692753,0,0,3.482692753
6/6/2022 21:00,0,1,2.724986562,2.724986562,0,0,2.724986562
6/6/2022 22:00,0,1,1.887250727,1.887250727,0,0,1.887250727
6/6/2022 23:00,0,1,1.038419688,1.038419688,0,0,1.038419688
6/7/2022 0:00,0,1,0.750542673,0.750542673,0,0,0.750542673
6/7/2022 1:00,0,1,0.659299144,0.659299144,0,0,0.659299144
6/7/2022 2:00,0,1,0.648312828,0.648312828,0,0,0.648312828
6/7/2022 3:00,0,1,0.678838866,0.678838866,0,0,0.678838866
6/7/2022 4:00,0,1,0.88440738,0.88440738,0,0,0.88440738
6/7/2022 5:00,0,1,1.318267092,1.318267092,0,0,1.318267092
6/7/2022 6:00,0,1,1.639992025,1.639992025,0,0,1.639992025
6/7/2022 7:00,0,1,1.512645149,1.512645149,0,0,1.512645149
6/7/2022 8:00,0,1,1.399369785,1.399369785,0,0,1.399369785
6/7/2022 9:00,0,1,1.699199617,1.699199617,0,0,1.699199617
6/7/2022 10:00,0,1,1.847466398,1.847466398,0,0,1.847466398
6/7/2022 11:00,0,1,2.148353159,2.148353159,0,0,2.148353159
6/7/2022 12:00,0,1,2.46787941,2.46787941,0,0,2.46787941
6/7/2022 13:00,0,1,2.777231289,2.777231289,0,0,2.777231289
6/7/2022 14:00,0,1,3.390582196,3.390582196,0,0,3.390582196
6/7/2022 15:00,0,1,3.736649572,3.736649572,0,0,3.736649572
6/7/2022 16:00,0,1,4.292508978,4.292508978,0,0,4.292508978
6/7/2022 17:00,0,1,4.378980946,4.378980946,0,0,4.378980946
6/7/2022 18:00,0,1,4.121262164,4.121262164,0,0,4.121262164
6/7/2022 19:00,0,1,3.910702356,3.910702356,0,0,3.910702356
6/7/2022 20:00,0,1,3.786298112,3.786298112,0,0,3.786298112
6/7/2022 21:00,0,1,3.035808956,3.035808956,0,0,3.035808956
6/7/2022 22:00,0,1,2.247692088,2.247692088,0,0,2.247692088
6/7/2022 23:00,0,1,1.34584784,1.34584784,0,0,1.34584784
6/8/2022 0:00,0,1,0.966233032,0.966233032,0,0,0.966233032
6/8/2022 1:00,0,1,0.753126105,0.753126105,0,0,0.753126105
6/8/2022 2:00,0,1,0.648046926,0.648046926,0,0,0.648046926
6/8/2022 3:00,0,1,0.678379039,0.678379039,0,0,0.678379039
6/8/2022 4:00,0,1,0.883153638,0.883153638,0,0,0.883153638
6/8/2022 5:00,0,1,1.315546534,1.315546534,0,0,1.315546534
6/8/2022 6:00,0,1,1.736092416,1.736092416,0,0,1.736092416
6/8/2022 7:00,0,1,1.851849039,1.851849039,0,0,1.851849039
6/8/2022 8:00,0,1,1.933103523,1.933103523,0,0,1.933103523
6/8/2022 9:00,0,1,2.315798226,2.315798226,0,0,2.315798226
6/8/2022 10:00,0,1,2.440450815,2.440450815,0,0,2.440450815
6/8/2022 11:00,0,1,2.617910479,2.617910479,0,0,2.617910479
6/8/2022 12:00,0,1,2.907720313,2.907720313,0,0,2.907720313
6/8/2022 13:00,0,1,3.250415754,3.250415754,0,0,3.250415754
6/8/2022 14:00,0,1,3.571324275,3.571324275,0,0,3.571324275
6/8/2022 15:00,0,1,4.032176375,4.032176375,0,0,4.032176375
6/8/2022 16:00,0,1,4.601781711,4.601781711,0,0,4.601781711
6/8/2022 17:00,0,1,4.58641499,4.58641499,0,0,4.58641499
6/8/2022 18:00,0,1,4.37390305,4.37390305,0,0,4.37390305
6/8/2022 19:00,0,1,4.227443461,4.227443461,0,0,4.227443461
6/8/2022 20:00,0,1,4.15418882,4.15418882,0,0,4.15418882
6/8/2022 21:00,0,1,3.397652834,3.397652834,0,0,3.397652834
6/8/2022 22:00,0,1,2.636863358,2.636863358,0,0,2.636863358
6/8/2022 23:00,0,1,1.796086757,1.796086757,0,0,1.796086757
6/9/2022 0:00,0,1,1.41826077,1.41826077,0,0,1.41826077
6/9/2022 1:00,0,1,1.198841258,1.198841258,0,0,1.198841258
6/9/2022 2:00,0,1,1.020912574,1.020912574,0,0,1.020912574
6/9/2022 3:00,0,1,0.982780947,0.982780947,0,0,0.982780947
6/9/2022 4:00,0,1,1.130030909,1.130030909,0,0,1.130030909
6/9/2022 5:00,0,1,1.520152173,1.520152173,0,0,1.520152173
6/9/2022 6:00,0,1,2.093780806,2.093780806,0,0,2.093780806
6/9/2022 7:00,0,1,2.204493272,2.204493272,0,0,2.204493272
6/9/2022 8:00,0,1,2.268455403,2.268455403,0,0,2.268455403
6/9/2022 9:00,0,1,2.298657123,2.298657123,0,0,2.298657123
6/9/2022 10:00,0,1,2.162304739,2.162304739,0,0,2.162304739
6/9/2022 11:00,0,1,2.124121405,2.124121405,0,0,2.124121405
6/9/2022 12:00,0,1,2.129247312,2.129247312,0,0,2.129247312
6/9/2022 13:00,0,1,2.126258986,2.126258986,0,0,2.126258986
6/9/2022 14:00,0,1,2.420528669,2.420528669,0,0,2.420528669
6/9/2022 15:00,0,1,2.743509152,2.743509152,0,0,2.743509152
6/9/2022 16:00,0,1,3.409867302,3.409867302,0,0,3.409867302
6/9/2022 17:00,0,1,3.565667684,3.565667684,0,0,3.565667684
6/9/2022 18:00,0,1,3.533945805,3.533945805,0,0,3.533945805
6/9/2022 19:00,0,1,3.536134646,3.536134646,0,0,3.536134646
6/9/2022 20:00,0,1,3.645871859,3.645871859,0,0,3.645871859
6/9/2022 21:00,0,1,3.044454193,3.044454193,0,0,3.044454193
6/9/2022 22:00,0,1,2.333140458,2.333140458,0,0,2.333140458
6/9/2022 23:00,0,1,1.615834794,1.615834794,0,0,1.615834794
6/10/2022 0:00,0,1,1.289276193,1.289276193,0,0,1.289276193
6/10/2022 1:00,0,1,1.101766138,1.101766138,0,0,1.101766138
6/10/2022 2:00,0,1,1.016624019,1.016624019,0,0,1.016624019
6/10/2022 3:00,0,1,0.989150964,0.989150964,0,0,0.989150964
6/10/2022 4:00,0,1,1.184365688,1.184365688,0,0,1.184365688
6/10/2022 5:00,0,1,1.786551493,1.786551493,0,0,1.786551493
6/10/2022 6:00,0,1,2.19250605,2.19250605,0,0,2.19250605
6/10/2022 7:00,0,1,2.048968739,2.048968739,0,0,2.048968739
6/10/2022 8:00,0,1,2.014194023,2.014194023,0,0,2.014194023
6/10/2022 9:00,0,1,2.070214488,2.070214488,0,0,2.070214488
6/10/2022 10:00,0,1,2.330026338,2.330026338,0,0,2.330026338
6/10/2022 11:00,0,1,2.6511337,2.6511337,0,0,2.6511337
6/10/2022 12:00,0,1,2.920527249,2.920527249,0,0,2.920527249
6/10/2022 13:00,0,1,3.449731252,3.449731252,0,0,3.449731252
6/10/2022 14:00,0,1,3.708295764,3.708295764,0,0,3.708295764
6/10/2022 15:00,0,1,4.260869769,4.260869769,0,0,4.260869769
6/10/2022 16:00,0,1,4.321934015,4.321934015,0,0,4.321934015
6/10/2022 17:00,0,1,4.475881506,4.475881506,0,0,4.475881506
6/10/2022 18:00,0,1,4.235611624,4.235611624,0,0,4.235611624
6/10/2022 19:00,0,1,4.357899772,4.357899772,0,0,4.357899772
6/10/2022 20:00,0,1,4.479571681,4.479571681,0,0,4.479571681
6/10/2022 21:00,0,1,3.780619146,3.780619146,0,0,3.780619146
6/10/2022 22:00,0,1,3.063688358,3.063688358,0,0,3.063688358
6/10/2022 23:00,0,1,2.175178631,2.175178631,0,0,2.175178631
6/11/2022 0:00,0,1,1.683006536,1.683006536,0,0,1.683006536
6/11/2022 1:00,0,1,1.451909539,1.451909539,0,0,1.451909539
6/11/2022 2:00,0,1,1.339327076,1.339327076,0,0,1.339327076
6/11/2022 3:00,0,1,1.30098801,1.30098801,0,0,1.30098801
6/11/2022 4:00,0,1,1.491713629,1.491713629,0,0,1.491713629
6/11/2022 5:00,0,1,2.020583474,2.020583474,0,0,2.020583474
6/11/2022 6:00,0,1,2.553240479,2.553240479,0,0,2.553240479
6/11/2022 7:00,0,1,2.690021594,2.690021594,0,0,2.690021594
6/11/2022 8:00,0,1,2.656544919,2.656544919,0,0,2.656544919
6/11/2022 9:00,0,1,2.760578916,2.760578916,0,0,2.760578916
6/11/2022 10:00,0,1,3.06331066,3.06331066,0,0,3.06331066
6/11/2022 11:00,0,1,2.854353439,2.854353439,0,0,2.854353439
6/11/2022 12:00,0,1,3.09714819,3.09714819,0,0,3.09714819
6/11/2022 13:00,0,1,3.164747261,3.164747261,0,0,3.164747261
6/11/2022 14:00,0,1,4.334980835,4.334980835,0,0,4.334980835
6/11/2022 15:00,0,1,4.485150898,4.485150898,0,0,4.485150898
6/11/2022 16:00,0,1,5.08972588,5.08972588,0,0,5.08972588
6/11/2022 17:00,0,1,4.782496114,4.782496114,0,0,4.782496114
6/11/2022 18:00,0,1,4.591842283,4.591842283,0,0,4.591842283
6/11/2022 19:00,0,1,4.501821572,4.501821572,0,0,4.501821572
6/11/2022 20:00,0,1,3.969408355,3.969408355,0,0,3.969408355
6/11/2022 21:00,0,1,3.010409821,3.010409821,0,0,3.010409821
6/11/2022 22:00,0,1,2.473100379,2.473100379,0,0,2.473100379
6/11/2022 23:00,0,1,1.567943662,1.567943662,0,0,1.567943662
6/12/2022 0:00,0,1,1.152352794,1.152352794,0,0,1.152352794
6/12/2022 1:00,0,1,0.918272992,0.918272992,0,0,0.918272992
6/12/2022 2:00,0,1,0.740028488,0.740028488,0,0,0.740028488
6/12/2022 3:00,0,1,0.683843332,0.683843332,0,0,0.683843332
6/12/2022 4:00,0,1,0.905335683,0.905335683,0,0,0.905335683
6/12/2022 5:00,0,1,1.402443116,1.402443116,0,0,1.402443116
6/12/2022 6:00,0,1,1.7431008,1.7431008,0,0,1.7431008
6/12/2022 7:00,0,1,1.585399187,1.585399187,0,0,1.585399187
6/12/2022 8:00,0,1,1.578750159,1.578750159,0,0,1.578750159
6/12/2022 9:00,0,1,1.591370594,1.591370594,0,0,1.591370594
6/12/2022 10:00,0,1,1.901341616,1.901341616,0,0,1.901341616
6/12/2022 11:00,0,1,2.244188244,2.244188244,0,0,2.244188244
6/12/2022 12:00,0,1,2.636935818,2.636935818,0,0,2.636935818
6/12/2022 13:00,0,1,3.15156024,3.15156024,0,0,3.15156024
6/12/2022 14:00,0,1,3.6536941,3.6536941,0,0,3.6536941
6/12/2022 15:00,0,1,4.166405982,4.166405982,0,0,4.166405982
6/12/2022 16:00,0,1,4.832584636,4.832584636,0,0,4.832584636
6/12/2022 17:00,0,1,4.784254349,4.784254349,0,0,4.784254349
6/12/2022 18:00,0,1,4.565330603,4.565330603,0,0,4.565330603
6/12/2022 19:00,0,1,4.403134157,4.403134157,0,0,4.403134157
6/12/2022 20:00,0,1,4.205984717,4.205984717,0,0,4.205984717
6/12/2022 21:00,0,1,3.43551591,3.43551591,0,0,3.43551591
6/12/2022 22:00,0,1,2.642430975,2.642430975,0,0,2.642430975
6/12/2022 23:00,0,1,1.787593512,1.787593512,0,0,1.787593512
6/13/2022 0:00,0,1,1.391458544,1.391458544,0,0,1.391458544
6/13/2022 1:00,0,1,1.097217295,1.097217295,0,0,1.097217295
6/13/2022 2:00,0,1,0.977231662,0.977231662,0,0,0.977231662
6/13/2022 3:00,0,1,0.933743701,0.933743701,0,0,0.933743701
6/13/2022 4:00,0,1,1.124415144,1.124415144,0,0,1.124415144
6/13/2022 5:00,0,1,1.597513991,1.597513991,0,0,1.597513991
6/13/2022 6:00,0,1,1.955127339,1.955127339,0,0,1.955127339
6/13/2022 7:00,0,1,1.772398366,1.772398366,0,0,1.772398366
6/13/2022 8:00,0,1,1.663388987,1.663388987,0,0,1.663388987
6/13/2022 9:00,0,1,1.589686516,1.589686516,0,0,1.589686516
6/13/2022 10:00,0,1,1.376140987,1.376140987,0,0,1.376140987
6/13/2022 11:00,0,1,1.315437898,1.315437898,0,0,1.315437898
6/13/2022 12:00,0,1,1.365811732,1.365811732,0,0,1.365811732
6/13/2022 13:00,0,1,1.658233879,1.658233879,0,0,1.658233879
6/13/2022 14:00,0,1,2.052132968,2.052132968,0,0,2.052132968
6/13/2022 15:00,0,1,2.462074568,2.462074568,0,0,2.462074568
6/13/2022 16:00,0,1,2.832295005,2.832295005,0,0,2.832295005
6/13/2022 17:00,0,1,3.007709368,3.007709368,0,0,3.007709368
6/13/2022 18:00,0,1,2.963938701,2.963938701,0,0,2.963938701
6/13/2022 19:00,0,1,2.910774977,2.910774977,0,0,2.910774977
6/13/2022 20:00,0,1,2.892967518,2.892967518,0,0,2.892967518
6/13/2022 21:00,0,1,2.181381295,2.181381295,0,0,2.181381295
6/13/2022 22:00,0,1,1.468359193,1.468359193,0,0,1.468359193
6/13/2022 23:00,0,1,0.955422937,0.955422937,0,0,0.955422937
6/14/2022 0:00,0,1,0.748653184,0.748653184,0,0,0.748653184
6/14/2022 1:00,0,1,0.657892485,0.657892485,0,0,0.657892485
6/14/2022 2:00,0,1,0.646788888,0.646788888,0,0,0.646788888
6/14/2022 3:00,0,1,0.676119964,0.676119964,0,0,0.676119964
6/14/2022 4:00,0,1,0.876535915,0.876535915,0,0,0.876535915
6/14/2022 5:00,0,1,1.300577718,1.300577718,0,0,1.300577718
6/14/2022 6:00,0,1,1.619396387,1.619396387,0,0,1.619396387
6/14/2022 7:00,0,1,1.492631516,1.492631516,0,0,1.492631516
6/14/2022 8:00,0,1,1.359583937,1.359583937,0,0,1.359583937
6/14/2022 9:00,0,1,1.303563214,1.303563214,0,0,1.303563214
6/14/2022 10:00,0,1,1.253551376,1.253551376,0,0,1.253551376
6/14/2022 11:00,0,1,1.22902111,1.22902111,0,0,1.22902111
6/14/2022 12:00,0,1,1.342378924,1.342378924,0,0,1.342378924
6/14/2022 13:00,0,1,1.665173494,1.665173494,0,0,1.665173494
6/14/2022 14:00,0,1,2.130361011,2.130361011,0,0,2.130361011
6/14/2022 15:00,0,1,2.570837964,2.570837964,0,0,2.570837964
6/14/2022 16:00,0,1,3.196821751,3.196821751,0,0,3.196821751
6/14/2022 17:00,0,1,3.394660562,3.394660562,0,0,3.394660562
6/14/2022 18:00,0,1,3.440347313,3.440347313,0,0,3.440347313
6/14/2022 19:00,0,1,3.235851461,3.235851461,0,0,3.235851461
6/14/2022 20:00,0,1,3.126556802,3.126556802,0,0,3.126556802
6/14/2022 21:00,0,1,2.366386869,2.366386869,0,0,2.366386869
6/14/2022 22:00,0,1,1.607880048,1.607880048,0,0,1.607880048
6/14/2022 23:00,0,1,0.955077291,0.955077291,0,0,0.955077291
6/15/2022 0:00,0,1,0.748520185,0.748520185,0,0,0.748520185
6/15/2022 1:00,0,1,0.657816156,0.657816156,0,0,0.657816156
6/15/2022 2:00,0,1,0.646675561,0.646675561,0,0,0.646675561
6/15/2022 3:00,0,1,0.675841994,0.675841994,0,0,0.675841994
6/15/2022 4:00,0,1,0.875528762,0.875528762,0,0,0.875528762
6/15/2022 5:00,0,1,1.298237095,1.298237095,0,0,1.298237095
6/15/2022 6:00,0,1,1.616670339,1.616670339,0,0,1.616670339
6/15/2022 7:00,0,1,1.489972083,1.489972083,0,0,1.489972083
6/15/2022 8:00,0,1,1.357192622,1.357192622,0,0,1.357192622
6/15/2022 9:00,0,1,1.319192945,1.319192945,0,0,1.319192945
6/15/2022 10:00,0,1,1.541630173,1.541630173,0,0,1.541630173
6/15/2022 11:00,0,1,1.781372864,1.781372864,0,0,1.781372864
6/15/2022 12:00,0,1,2.036427969,2.036427969,0,0,2.036427969
6/15/2022 13:00,0,1,2.309288087,2.309288087,0,0,2.309288087
6/15/2022 14:00,0,1,2.319830362,2.319830362,0,0,2.319830362
6/15/2022 15:00,0,1,2.475420682,2.475420682,0,0,2.475420682
6/15/2022 16:00,0,1,2.477010323,2.477010323,0,0,2.477010323
6/15/2022 17:00,0,1,2.386993703,2.386993703,0,0,2.386993703
6/15/2022 18:00,0,1,2.28733646,2.28733646,0,0,2.28733646
6/15/2022 19:00,0,1,2.416624871,2.416624871,0,0,2.416624871
6/15/2022 20:00,0,1,2.489842792,2.489842792,0,0,2.489842792
6/15/2022 21:00,0,1,1.955530707,1.955530707,0,0,1.955530707
6/15/2022 22:00,0,1,1.466752779,1.466752779,0,0,1.466752779
6/15/2022 23:00,0,1,0.954699402,0.954699402,0,0,0.954699402
6/16/2022 0:00,0,1,0.748371627,0.748371627,0,0,0.748371627
6/16/2022 1:00,0,1,0.657764553,0.657764553,0,0,0.657764553
6/16/2022 2:00,0,1,0.646604477,0.646604477,0,0,0.646604477
6/16/2022 3:00,0,1,0.675600039,0.675600039,0,0,0.675600039
6/16/2022 4:00,0,1,0.874606573,0.874606573,0,0,0.874606573
6/16/2022 5:00,0,1,1.296010237,1.296010237,0,0,1.296010237
6/16/2022 6:00,0,1,1.614047029,1.614047029,0,0,1.614047029
6/16/2022 7:00,0,1,1.487413172,1.487413172,0,0,1.487413172
6/16/2022 8:00,0,1,1.354899704,1.354899704,0,0,1.354899704
6/16/2022 9:00,0,1,1.29954655,1.29954655,0,0,1.29954655
6/16/2022 10:00,0,1,1.252846006,1.252846006,0,0,1.252846006
6/16/2022 11:00,0,1,1.461045626,1.461045626,0,0,1.461045626
6/16/2022 12:00,0,1,1.695057207,1.695057207,0,0,1.695057207
6/16/2022 13:00,0,1,2.069074709,2.069074709,0,0,2.069074709
6/16/2022 14:00,0,1,2.451885272,2.451885272,0,0,2.451885272
6/16/2022 15:00,0,1,3.042675913,3.042675913,0,0,3.042675913
6/16/2022 16:00,0,1,3.68821023,3.68821023,0,0,3.68821023
6/16/2022 17:00,0,1,3.87006643,3.87006643,0,0,3.87006643
6/16/2022 18:00,0,1,3.792112304,3.792112304,0,0,3.792112304
6/16/2022 19:00,0,1,3.622588153,3.622588153,0,0,3.622588153
6/16/2022 20:00,0,1,3.418360978,3.418360978,0,0,3.418360978
6/16/2022 21:00,0,1,2.651597942,2.651597942,0,0,2.651597942
6/16/2022 22:00,0,1,1.851930221,1.851930221,0,0,1.851930221
6/16/2022 23:00,0,1,1.075479377,1.075479377,0,0,1.075479377
6/17/2022 0:00,0,1,0.756596522,0.756596522,0,0,0.756596522
6/17/2022 1:00,0,1,0.663490122,0.663490122,0,0,0.663490122
6/17/2022 2:00,0,1,0.651066531,0.651066531,0,0,0.651066531
6/17/2022 3:00,0,1,0.68460749,0.68460749,0,0,0.68460749
6/17/2022 4:00,0,1,0.896806457,0.896806457,0,0,0.896806457
6/17/2022 5:00,0,1,1.348660815,1.348660815,0,0,1.348660815
6/17/2022 6:00,0,1,1.68693965,1.68693965,0,0,1.68693965
6/17/2022 7:00,0,1,1.575005779,1.575005779,0,0,1.575005779
6/17/2022 8:00,0,1,1.467734117,1.467734117,0,0,1.467734117
6/17/2022 9:00,0,1,1.751948145,1.751948145,0,0,1.751948145
6/17/2022 10:00,0,1,1.946967297,1.946967297,0,0,1.946967297
6/17/2022 11:00,0,1,2.293616257,2.293616257,0,0,2.293616257
6/17/2022 12:00,0,1,2.680172169,2.680172169,0,0,2.680172169
6/17/2022 13:00,0,1,2.990515078,2.990515078,0,0,2.990515078
6/17/2022 14:00,0,1,3.247377083,3.247377083,0,0,3.247377083
6/17/2022 15:00,0,1,3.679117912,3.679117912,0,0,3.679117912
6/17/2022 16:00,0,1,4.23269099,4.23269099,0,0,4.23269099
6/17/2022 17:00,0,1,4.184648385,4.184648385,0,0,4.184648385
6/17/2022 18:00,0,1,4.024714623,4.024714623,0,0,4.024714623
6/17/2022 19:00,0,1,3.810153743,3.810153743,0,0,3.810153743
