Start Datetime (hb),BATTERY: es Power (kW),BATTERY: es SOC (%),LOAD: Site Load Original Load (kW),DR Event (y/n),System Load (kW),Net Load (kW),PV Grid Export (kW),Net Grid Import (kW)
1/1/2022 0:00,0,100%,1.241092488,FALSE,"30,252,629",1.241092488,0,1.241092488
1/1/2022 1:00,0,100%,0.996146592,FALSE,"30,241,312",0.996146592,0,0.996146592
1/1/2022 2:00,0,100%,0.914302947,FALSE,"30,130,350",0.914302947,0,0.914302947
1/1/2022 3:00,0,100%,0.911195069,FALSE,"29,876,031",0.911195069,0,0.911195069
1/1/2022 4:00,0,100%,0.969012115,FALSE,"30,040,023",0.969012115,0,0.969012115
1/1/2022 5:00,0,100%,1.299662154,FALSE,"30,522,870",1.299662154,0,1.299662154
1/1/2022 6:00,0,100%,2.068527756,FALSE,"31,206,870",2.068527756,0,2.068527756
1/1/2022 7:00,0,100%,2.666347433,FALSE,"31,739,123",2.666347433,0,2.666347433
1/1/2022 8:00,0,100%,2.565673791,FALSE,"31,978,644",2.565673791,0,2.565673791
1/1/2022 9:00,0,100%,2.177043357,FALSE,"32,490,338",2.177043357,0,2.177043357
1/1/2022 10:00,0,100%,2.011940125,FALSE,"32,957,395",2.011940125,0,2.011940125
1/1/2022 11:00,0,100%,1.908665176,FALSE,"33,029,236",1.908665176,0,1.908665176
1/1/2022 12:00,0,100%,1.785041151,FALSE,"32,921,907",1.785041151,0,1.785041151
1/1/2022 13:00,0,100%,1.696953455,FALSE,"32,558,803",1.696953455,0,1.696953455
1/1/2022 14:00,0,100%,1.651730671,FALSE,"32,242,266",1.651730671,0,1.651730671
1/1/2022 15:00,0,100%,1.750069885,FALSE,"32,228,906",1.750069885,0,1.750069885
1/1/2022 16:00,0,100%,2.170273179,FALSE,"32,825,079",2.170273179,0,2.170273179
1/1/2022 17:00,0,100%,2.977564018,FALSE,"34,278,858",2.977564018,0,2.977564018
1/1/2022 18:00,0,100%,3.615268223,FALSE,"34,769,226",3.615268223,0,3.615268223
1/1/2022 19:00,0,100%,3.631017227,FALSE,"34,505,146",3.631017227,0,3.631017227
1/1/2022 20:00,0,100%,3.331458452,FALSE,"34,047,320",3.331458452,0,3.331458452
1/1/2022 21:00,0,100%,2.989772358,FALSE,"33,258,734",2.989772358,0,2.989772358
1/1/2022 22:00,0,100%,2.408799084,FALSE,"32,153,121",2.408799084,0,2.408799084
1/1/2022 23:00,0,100%,1.846738443,FALSE,"31,115,028",1.846738443,0,1.846738443
1/2/2022 0:00,0,100%,1.257961757,FALSE,"30,396,007",1.257961757,0,1.257961757
1/2/2022 1:00,0,100%,1.041901386,FALSE,"30,027,168",1.041901386,0,1.041901386
1/2/2022 2:00,0,100%,0.975919846,FALSE,"29,930,473",0.975919846,0,0.975919846
1/2/2022 3:00,0,100%,0.989606011,FALSE,"30,064,933",0.989606011,0,0.989606011
1/2/2022 4:00,0,100%,1.059010677,FALSE,"30,527,742",1.059010677,0,1.059010677
1/2/2022 5:00,0,100%,1.382274899,FALSE,"31,780,730",1.382274899,0,1.382274899
1/2/2022 6:00,0,100%,2.145033266,FALSE,"33,570,730",2.145033266,0,2.145033266
1/2/2022 7:00,0,100%,2.687958863,FALSE,"34,932,655",2.687958863,0,2.687958863
1/2/2022 8:00,0,100%,2.571125587,FALSE,"35,061,675",2.571125587,0,2.571125587
1/2/2022 9:00,0,100%,2.20978185,FALSE,"35,130,167",2.20978185,0,2.20978185
1/2/2022 10:00,0,100%,2.106806047,FALSE,"35,063,515",2.106806047,0,2.106806047
1/2/2022 11:00,0,100%,2.029481688,FALSE,"34,750,168",2.029481688,0,2.029481688
1/2/2022 12:00,0,100%,1.913228004,FALSE,"34,371,704",1.913228004,0,1.913228004
1/2/2022 13:00,0,100%,1.843058893,FALSE,"34,023,040",1.843058893,0,1.843058893
1/2/2022 14:00,0,100%,1.80815031,FALSE,"33,724,616",1.80815031,0,1.80815031
1/2/2022 15:00,0,100%,1.914629562,FALSE,"33,504,638",1.914629562,0,1.914629562
1/2/2022 16:00,0,100%,2.332659251,FALSE,"33,872,961",2.332659251,0,2.332659251
1/2/2022 17:00,0,100%,3.152395108,FALSE,"34,993,189",3.152395108,0,3.152395108
1/2/2022 18:00,0,100%,3.748434221,FALSE,"35,596,905",3.748434221,0,3.748434221
1/2/2022 19:00,0,100%,3.751450538,FALSE,"35,154,587",3.751450538,0,3.751450538
1/2/2022 20:00,0,100%,3.454824848,FALSE,"34,587,603",3.454824848,0,3.454824848
1/2/2022 21:00,0,100%,3.126430205,FALSE,"33,630,594",3.126430205,0,3.126430205
1/2/2022 22:00,0,100%,2.553290087,FALSE,"32,189,470",2.553290087,0,2.553290087
1/2/2022 23:00,0,100%,1.985679175,FALSE,"30,967,359",1.985679175,0,1.985679175
1/3/2022 0:00,0,100%,1.406039109,FALSE,"30,267,689",1.406039109,0,1.406039109
1/3/2022 1:00,0,100%,1.156047104,FALSE,"29,839,346",1.156047104,0,1.156047104
1/3/2022 2:00,0,100%,1.069203219,FALSE,"29,696,303",1.069203219,0,1.069203219
1/3/2022 3:00,0,100%,1.06023483,FALSE,"29,820,718",1.06023483,0,1.06023483
1/3/2022 4:00,0,100%,1.108128981,FALSE,"30,284,067",1.108128981,0,1.108128981
1/3/2022 5:00,0,100%,1.40017921,FALSE,"31,424,248",1.40017921,0,1.40017921
1/3/2022 6:00,0,100%,2.123150517,FALSE,"33,309,828",2.123150517,0,2.123150517
1/3/2022 7:00,0,100%,2.743308596,FALSE,"34,624,214",2.743308596,0,2.743308596
1/3/2022 8:00,0,100%,2.608441117,FALSE,"34,525,532",2.608441117,0,2.608441117
1/3/2022 9:00,0,100%,2.22306966,FALSE,"34,163,559",2.22306966,0,2.22306966
1/3/2022 10:00,0,100%,2.087900937,FALSE,"33,789,698",2.087900937,0,2.087900937
1/3/2022 11:00,0,100%,1.981107879,FALSE,"33,338,431",1.981107879,0,1.981107879
1/3/2022 12:00,0,100%,1.898162518,FALSE,"32,849,247",1.898162518,0,1.898162518
1/3/2022 13:00,0,100%,1.832109057,FALSE,"32,511,242",1.832109057,0,1.832109057
1/3/2022 14:00,0,100%,1.803317595,FALSE,"31,981,519",1.803317595,0,1.803317595
1/3/2022 15:00,0,100%,1.90923149,FALSE,"31,808,600",1.90923149,0,1.90923149
1/3/2022 16:00,0,100%,2.341032843,FALSE,"32,108,895",2.341032843,0,2.341032843
1/3/2022 17:00,0,100%,3.16305772,FALSE,"33,295,174",3.16305772,0,3.16305772
1/3/2022 18:00,0,100%,3.761376201,FALSE,"33,958,515",3.761376201,0,3.761376201
1/3/2022 19:00,0,100%,3.765428252,FALSE,"33,712,461",3.765428252,0,3.765428252
1/3/2022 20:00,0,100%,3.475145823,FALSE,"33,270,978",3.475145823,0,3.475145823
1/3/2022 21:00,0,100%,3.153540449,FALSE,"32,417,578",3.153540449,0,3.153540449
1/3/2022 22:00,0,100%,2.586307257,FALSE,"31,175,987",2.586307257,0,2.586307257
1/3/2022 23:00,0,100%,2.021943374,FALSE,"30,062,913",2.021943374,0,2.021943374
1/4/2022 0:00,0,100%,1.451035158,FALSE,"29,369,553",1.451035158,0,1.451035158
1/4/2022 1:00,0,100%,1.208794742,FALSE,"29,108,441",1.208794742,0,1.208794742
1/4/2022 2:00,0,100%,1.124568636,FALSE,"28,987,696",1.124568636,0,1.124568636
1/4/2022 3:00,0,100%,1.117963702,FALSE,"29,113,292",1.117963702,0,1.117963702
1/4/2022 4:00,0,100%,1.16720208,FALSE,"29,586,706",1.16720208,0,1.16720208
1/4/2022 5:00,0,100%,1.460382204,FALSE,"30,729,817",1.460382204,0,1.460382204
1/4/2022 6:00,0,100%,2.183541627,FALSE,"32,367,787",2.183541627,0,2.183541627
1/4/2022 7:00,0,100%,2.793752836,FALSE,"33,629,021",2.793752836,0,2.793752836
1/4/2022 8:00,0,100%,2.645646547,FALSE,"33,486,934",2.645646547,0,2.645646547
1/4/2022 9:00,0,100%,2.271201637,FALSE,"32,819,975",2.271201637,0,2.271201637
1/4/2022 10:00,0,100%,2.112349211,FALSE,"32,201,654",2.112349211,0,2.112349211
1/4/2022 11:00,0,100%,1.974745166,FALSE,"31,358,396",1.974745166,0,1.974745166
1/4/2022 12:00,0,100%,1.899413022,FALSE,"30,533,667",1.899413022,0,1.899413022
1/4/2022 13:00,0,100%,1.807412543,FALSE,"29,854,510",1.807412543,0,1.807412543
1/4/2022 14:00,0,100%,1.735170521,FALSE,"29,173,009",1.735170521,0,1.735170521
1/4/2022 15:00,0,100%,1.835388361,FALSE,"28,568,469",1.835388361,0,1.835388361
1/4/2022 16:00,0,100%,2.244356819,FALSE,"28,560,342",2.244356819,0,2.244356819
1/4/2022 17:00,0,100%,3.076935796,FALSE,"29,719,031",3.076935796,0,3.076935796
1/4/2022 18:00,0,100%,3.698960084,FALSE,"30,767,091",3.698960084,0,3.698960084
1/4/2022 19:00,0,100%,3.71621318,FALSE,"30,826,783",3.71621318,0,3.71621318
1/4/2022 20:00,0,100%,3.432397779,FALSE,"30,726,811",3.432397779,0,3.432397779
1/4/2022 21:00,0,100%,3.11229415,FALSE,"30,392,686",3.11229415,0,3.11229415
1/4/2022 22:00,0,100%,2.56582076,FALSE,"29,737,687",2.56582076,0,2.56582076
1/4/2022 23:00,0,100%,2.018210801,FALSE,"28,910,113",2.018210801,0,2.018210801
1/5/2022 0:00,0,100%,1.461811096,FALSE,"28,348,887",1.461811096,0,1.461811096
1/5/2022 1:00,0,100%,1.238337325,FALSE,"27,902,326",1.238337325,0,1.238337325
1/5/2022 2:00,0,100%,1.157936524,FALSE,"27,801,006",1.157936524,0,1.157936524
1/5/2022 3:00,0,100%,1.15480752,FALSE,"27,992,309",1.15480752,0,1.15480752
1/5/2022 4:00,0,100%,1.206716305,FALSE,"28,333,177",1.206716305,0,1.206716305
1/5/2022 5:00,0,100%,1.516464589,FALSE,"28,941,651",1.516464589,0,1.516464589
1/5/2022 6:00,0,100%,2.27266611,FALSE,"29,992,266",2.27266611,0,2.27266611
1/5/2022 7:00,0,100%,2.824520683,FALSE,"30,812,761",2.824520683,0,2.824520683
1/5/2022 8:00,0,100%,2.725518318,FALSE,"30,884,846",2.725518318,0,2.725518318
1/5/2022 9:00,0,100%,2.35998297,FALSE,"30,148,221",2.35998297,0,2.35998297
1/5/2022 10:00,0,100%,2.203880582,FALSE,"29,208,903",2.203880582,0,2.203880582
1/5/2022 11:00,0,100%,2.043478224,FALSE,"28,289,719",2.043478224,0,2.043478224
1/5/2022 12:00,0,100%,1.935632274,FALSE,"27,418,929",1.935632274,0,1.935632274
1/5/2022 13:00,0,100%,1.895868942,FALSE,"26,642,769",1.895868942,0,1.895868942
1/5/2022 14:00,0,100%,1.851535067,FALSE,"26,045,017",1.851535067,0,1.851535067
1/5/2022 15:00,0,100%,2.008516221,FALSE,"25,810,063",2.008516221,0,2.008516221
1/5/2022 16:00,0,100%,2.443604534,FALSE,"25,951,799",2.443604534,0,2.443604534
1/5/2022 17:00,0,100%,3.292031609,FALSE,"27,363,012",3.292031609,0,3.292031609
1/5/2022 18:00,0,100%,3.910294449,FALSE,"28,594,900",3.910294449,0,3.910294449
1/5/2022 19:00,0,100%,3.954376023,FALSE,"28,804,332",3.954376023,0,3.954376023
1/5/2022 20:00,0,100%,3.67567375,FALSE,"28,880,504",3.67567375,0,3.67567375
1/5/2022 21:00,0,100%,3.360416576,FALSE,"28,375,664",3.360416576,0,3.360416576
1/5/2022 22:00,0,100%,2.818371058,FALSE,"27,783,110",2.818371058,0,2.818371058
1/5/2022 23:00,0,100%,2.249796773,FALSE,"27,062,230",2.249796773,0,2.249796773
1/6/2022 0:00,0,100%,1.664956574,FALSE,"26,386,542",1.664956574,0,1.664956574
1/6/2022 1:00,0,100%,1.416536911,FALSE,"26,003,460",1.416536911,0,1.416536911
1/6/2022 2:00,0,100%,1.327886671,FALSE,"25,854,866",1.327886671,0,1.327886671
1/6/2022 3:00,0,100%,1.317944466,FALSE,"25,832,334",1.317944466,0,1.317944466
1/6/2022 4:00,0,100%,1.365373601,FALSE,"26,076,027",1.365373601,0,1.365373601
1/6/2022 5:00,0,100%,1.659335116,FALSE,"26,620,676",1.659335116,0,1.659335116
1/6/2022 6:00,0,100%,2.389316896,FALSE,"27,274,922",2.389316896,0,2.389316896
1/6/2022 7:00,0,100%,2.974319454,FALSE,"28,105,209",2.974319454,0,2.974319454
1/6/2022 8:00,0,100%,2.860924333,FALSE,"28,472,815",2.860924333,0,2.860924333
1/6/2022 9:00,0,100%,2.485778219,FALSE,"28,449,966",2.485778219,0,2.485778219
1/6/2022 10:00,0,100%,2.331308744,FALSE,"28,066,271",2.331308744,0,2.331308744
1/6/2022 11:00,0,100%,2.166018757,FALSE,"27,687,490",2.166018757,0,2.166018757
1/6/2022 12:00,0,100%,2.016514267,FALSE,"27,519,628",2.016514267,0,2.016514267
1/6/2022 13:00,0,100%,1.893422938,FALSE,"27,233,904",1.893422938,0,1.893422938
1/6/2022 14:00,0,100%,1.826802811,FALSE,"26,951,888",1.826802811,0,1.826802811
1/6/2022 15:00,0,100%,1.932305771,FALSE,"26,926,573",1.932305771,0,1.932305771
1/6/2022 16:00,0,100%,2.361711149,FALSE,"27,282,805",2.361711149,0,2.361711149
1/6/2022 17:00,0,100%,3.210343725,FALSE,"28,566,303",3.210343725,0,3.210343725
1/6/2022 18:00,0,100%,3.822138834,FALSE,"29,146,566",3.822138834,0,3.822138834
1/6/2022 19:00,0,100%,3.844328567,FALSE,"28,938,759",3.844328567,0,3.844328567
1/6/2022 20:00,0,100%,3.563104871,FALSE,"28,414,148",3.563104871,0,3.563104871
1/6/2022 21:00,0,100%,3.246300957,FALSE,"27,583,969",3.246300957,0,3.246300957
1/6/2022 22:00,0,100%,2.68584075,FALSE,"26,359,859",2.68584075,0,2.68584075
1/6/2022 23:00,0,100%,2.121003884,FALSE,"25,213,583",2.121003884,0,2.121003884
1/7/2022 0:00,0,100%,1.574844897,FALSE,"24,354,806",1.574844897,0,1.574844897
1/7/2022 1:00,0,100%,1.324559621,FALSE,"23,994,156",1.324559621,0,1.324559621
1/7/2022 2:00,0,100%,1.234446501,FALSE,"23,901,443",1.234446501,0,1.234446501
1/7/2022 3:00,0,100%,1.221929111,FALSE,"23,955,585",1.221929111,0,1.221929111
1/7/2022 4:00,0,100%,1.277091175,FALSE,"24,334,622",1.277091175,0,1.277091175
1/7/2022 5:00,0,100%,1.583511893,FALSE,"25,666,908",1.583511893,0,1.583511893
1/7/2022 6:00,0,100%,2.354882242,FALSE,"27,817,323",2.354882242,0,2.354882242
1/7/2022 7:00,0,100%,2.995441635,FALSE,"29,178,686",2.995441635,0,2.995441635
1/7/2022 8:00,0,100%,2.831906583,FALSE,"29,004,469",2.831906583,0,2.831906583
1/7/2022 9:00,0,100%,2.418290643,FALSE,"28,829,942",2.418290643,0,2.418290643
1/7/2022 10:00,0,100%,2.271119063,FALSE,"28,693,670",2.271119063,0,2.271119063
1/7/2022 11:00,0,100%,2.160384434,FALSE,"28,344,507",2.160384434,0,2.160384434
1/7/2022 12:00,0,100%,2.037549488,FALSE,"28,081,135",2.037549488,0,2.037549488
1/7/2022 13:00,0,100%,1.962237291,FALSE,"27,883,599",1.962237291,0,1.962237291
1/7/2022 14:00,0,100%,1.913771736,FALSE,"27,540,703",1.913771736,0,1.913771736
1/7/2022 15:00,0,100%,2.001584599,FALSE,"27,304,257",2.001584599,0,2.001584599
1/7/2022 16:00,0,100%,2.416657424,FALSE,"27,435,315",2.416657424,0,2.416657424
1/7/2022 17:00,0,100%,3.267142264,FALSE,"28,432,977",3.267142264,0,3.267142264
1/7/2022 18:00,0,100%,3.875919503,FALSE,"29,485,046",3.875919503,0,3.875919503
1/7/2022 19:00,0,100%,3.896238369,FALSE,"29,282,203",3.896238369,0,3.896238369
1/7/2022 20:00,0,100%,3.60214733,FALSE,"28,954,057",3.60214733,0,3.60214733
1/7/2022 21:00,0,100%,3.266680166,FALSE,"28,263,126",3.266680166,0,3.266680166
1/7/2022 22:00,0,100%,2.679743816,FALSE,"27,089,529",2.679743816,0,2.679743816
1/7/2022 23:00,0,100%,2.094096121,FALSE,"26,069,780",2.094096121,0,2.094096121
1/8/2022 0:00,0,100%,1.487367144,FALSE,"25,556,824",1.487367144,0,1.487367144
1/8/2022 1:00,0,100%,1.233647624,FALSE,"25,373,014",1.233647624,0,1.233647624
1/8/2022 2:00,0,100%,1.147416012,FALSE,"25,472,829",1.147416012,0,1.147416012
1/8/2022 3:00,0,100%,1.168956733,FALSE,"25,754,644",1.168956733,0,1.168956733
1/8/2022 4:00,0,100%,1.226279153,FALSE,"26,287,962",1.226279153,0,1.226279153
1/8/2022 5:00,0,100%,1.558013544,FALSE,"27,589,268",1.558013544,0,1.558013544
1/8/2022 6:00,0,100%,2.366431584,FALSE,"29,927,023",2.366431584,0,2.366431584
1/8/2022 7:00,0,100%,2.944572707,FALSE,"31,345,640",2.944572707,0,2.944572707
1/8/2022 8:00,0,100%,2.802202923,FALSE,"31,007,642",2.802202923,0,2.802202923
1/8/2022 9:00,0,100%,2.391575361,FALSE,"30,410,730",2.391575361,0,2.391575361
1/8/2022 10:00,0,100%,2.245165304,FALSE,"29,962,873",2.245165304,0,2.245165304
1/8/2022 11:00,0,100%,2.089848088,FALSE,"29,647,115",2.089848088,0,2.089848088
1/8/2022 12:00,0,100%,1.954787092,FALSE,"29,375,282",1.954787092,0,1.954787092
1/8/2022 13:00,0,100%,1.866783244,FALSE,"29,134,915",1.866783244,0,1.866783244
1/8/2022 14:00,0,100%,1.802913318,FALSE,"28,733,362",1.802913318,0,1.802913318
1/8/2022 15:00,0,100%,1.88087203,FALSE,"28,588,226",1.88087203,0,1.88087203
1/8/2022 16:00,0,100%,2.331467331,FALSE,"28,928,953",2.331467331,0,2.331467331
1/8/2022 17:00,0,100%,3.1748187,FALSE,"30,162,200",3.1748187,0,3.1748187
1/8/2022 18:00,0,100%,3.802215413,FALSE,"31,337,711",3.802215413,0,3.802215413
1/8/2022 19:00,0,100%,3.833299674,FALSE,"31,388,902",3.833299674,0,3.833299674
1/8/2022 20:00,0,100%,3.544100938,FALSE,"31,136,858",3.544100938,0,3.544100938
1/8/2022 21:00,0,100%,3.21684722,FALSE,"30,431,429",3.21684722,0,3.21684722
1/8/2022 22:00,0,100%,2.643525355,FALSE,"29,321,682",2.643525355,0,2.643525355
1/8/2022 23:00,0,100%,2.058397329,FALSE,"28,235,183",2.058397329,0,2.058397329
1/9/2022 0:00,0,100%,1.434766321,FALSE,"27,752,075",1.434766321,0,1.434766321
1/9/2022 1:00,0,100%,1.210313813,FALSE,"27,586,694",1.210313813,0,1.210313813
1/9/2022 2:00,0,100%,1.112116482,FALSE,"27,607,480",1.112116482,0,1.112116482
1/9/2022 3:00,0,100%,1.096392019,FALSE,"27,866,322",1.096392019,0,1.096392019
1/9/2022 4:00,0,100%,1.11675688,FALSE,"28,654,391",1.11675688,0,1.11675688
1/9/2022 5:00,0,100%,1.403059059,FALSE,"30,160,730",1.403059059,0,1.403059059
1/9/2022 6:00,0,100%,2.147600194,FALSE,"32,719,179",2.147600194,0,2.147600194
1/9/2022 7:00,0,100%,2.707160553,FALSE,"34,118,006",2.707160553,0,2.707160553
1/9/2022 8:00,0,100%,2.562052277,FALSE,"33,646,201",2.562052277,0,2.562052277
1/9/2022 9:00,0,100%,2.149493381,FALSE,"32,776,879",2.149493381,0,2.149493381
1/9/2022 10:00,0,100%,1.995080118,FALSE,"32,008,661",1.995080118,0,1.995080118
1/9/2022 11:00,0,100%,1.868146801,FALSE,"31,374,025",1.868146801,0,1.868146801
1/9/2022 12:00,0,100%,1.741074441,FALSE,"30,711,479",1.741074441,0,1.741074441
1/9/2022 13:00,0,100%,1.641696384,FALSE,"30,112,313",1.641696384,0,1.641696384
1/9/2022 14:00,0,100%,1.578358609,FALSE,"29,570,164",1.578358609,0,1.578358609
1/9/2022 15:00,0,100%,1.677367575,FALSE,"29,508,193",1.677367575,0,1.677367575
1/9/2022 16:00,0,100%,2.129498068,FALSE,"30,008,169",2.129498068,0,2.129498068
1/9/2022 17:00,0,100%,3.011839864,FALSE,"31,576,180",3.011839864,0,3.011839864
1/9/2022 18:00,0,100%,3.623685456,FALSE,"32,947,867",3.623685456,0,3.623685456
1/9/2022 19:00,0,100%,3.646180538,FALSE,"33,107,408",3.646180538,0,3.646180538
1/9/2022 20:00,0,100%,3.368161875,FALSE,"33,020,773",3.368161875,0,3.368161875
1/9/2022 21:00,0,100%,3.050398827,FALSE,"32,302,801",3.050398827,0,3.050398827
1/9/2022 22:00,0,100%,2.503988142,FALSE,"31,179,535",2.503988142,0,2.503988142
1/9/2022 23:00,0,100%,1.958531443,FALSE,"30,038,642",1.958531443,0,1.958531443
1/10/2022 0:00,0,100%,1.404202167,FALSE,"29,573,547",1.404202167,0,1.404202167
1/10/2022 1:00,0,100%,1.18284551,FALSE,"29,281,239",1.18284551,0,1.18284551
1/10/2022 2:00,0,100%,1.118077037,FALSE,"29,226,960",1.118077037,0,1.118077037
1/10/2022 3:00,0,100%,1.114638492,FALSE,"29,411,181",1.114638492,0,1.114638492
1/10/2022 4:00,0,100%,1.179162152,FALSE,"29,999,027",1.179162152,0,1.179162152
1/10/2022 5:00,0,100%,1.476568784,FALSE,"31,344,130",1.476568784,0,1.476568784
1/10/2022 6:00,0,100%,2.188338894,FALSE,"33,794,210",2.188338894,0,2.188338894
1/10/2022 7:00,0,100%,2.797131015,FALSE,"35,123,834",2.797131015,0,2.797131015
1/10/2022 8:00,0,100%,2.630782394,FALSE,"34,696,120",2.630782394,0,2.630782394
1/10/2022 9:00,0,100%,2.202947844,FALSE,"34,062,978",2.202947844,0,2.202947844
1/10/2022 10:00,0,100%,2.059480387,FALSE,"33,339,165",2.059480387,0,2.059480387
1/10/2022 11:00,0,100%,1.929626262,FALSE,"32,431,066",1.929626262,0,1.929626262
1/10/2022 12:00,0,100%,1.811046982,FALSE,"31,595,290",1.811046982,0,1.811046982
1/10/2022 13:00,0,100%,1.71605405,FALSE,"30,983,627",1.71605405,0,1.71605405
1/10/2022 14:00,0,100%,1.662672691,FALSE,"30,251,350",1.662672691,0,1.662672691
1/10/2022 15:00,0,100%,1.765646609,FALSE,"30,060,577",1.765646609,0,1.765646609
1/10/2022 16:00,0,100%,2.199412553,FALSE,"30,550,514",2.199412553,0,2.199412553
1/10/2022 17:00,0,100%,3.047617649,FALSE,"31,866,300",3.047617649,0,3.047617649
1/10/2022 18:00,0,100%,3.681947936,FALSE,"32,807,658",3.681947936,0,3.681947936
1/10/2022 19:00,0,100%,3.719815713,FALSE,"32,665,600",3.719815713,0,3.719815713
1/10/2022 20:00,0,100%,3.448770895,FALSE,"32,355,225",3.448770895,0,3.448770895
1/10/2022 21:00,0,100%,3.143985929,FALSE,"31,459,713",3.143985929,0,3.143985929
1/10/2022 22:00,0,100%,2.58338126,FALSE,"30,107,212",2.58338126,0,2.58338126
1/10/2022 23:00,0,100%,2.022631971,FALSE,"28,831,666",2.022631971,0,2.022631971
1/11/2022 0:00,0,100%,1.451897773,FALSE,"27,901,080",1.451897773,0,1.451897773
1/11/2022 1:00,0,100%,1.213359144,FALSE,"27,417,159",1.213359144,0,1.213359144
1/11/2022 2:00,0,100%,1.132916954,FALSE,"27,238,131",1.132916954,0,1.132916954
1/11/2022 3:00,0,100%,1.126168161,FALSE,"27,235,213",1.126168161,0,1.126168161
1/11/2022 4:00,0,100%,1.177612922,FALSE,"27,783,425",1.177612922,0,1.177612922
1/11/2022 5:00,0,100%,1.47529766,FALSE,"28,931,381",1.47529766,0,1.47529766
1/11/2022 6:00,0,100%,2.204623649,FALSE,"31,044,729",2.204623649,0,2.204623649
1/11/2022 7:00,0,100%,2.79451156,FALSE,"32,494,206",2.79451156,0,2.79451156
1/11/2022 8:00,0,100%,2.662745433,FALSE,"32,565,363",2.662745433,0,2.662745433
1/11/2022 9:00,0,100%,2.236660646,FALSE,"32,651,178",2.236660646,0,2.236660646
1/11/2022 10:00,0,100%,2.091571721,FALSE,"32,800,599",2.091571721,0,2.091571721
1/11/2022 11:00,0,100%,1.958620716,FALSE,"32,658,008",1.958620716,0,1.958620716
1/11/2022 12:00,0,100%,1.840398818,FALSE,"32,430,191",1.840398818,0,1.840398818
1/11/2022 13:00,0,100%,1.741924378,FALSE,"32,257,299",1.741924378,0,1.741924378
1/11/2022 14:00,0,100%,1.688865249,FALSE,"31,122,173",1.688865249,0,1.688865249
1/11/2022 15:00,0,100%,1.793286056,FALSE,"31,884,788",1.793286056,0,1.793286056
1/11/2022 16:00,0,100%,2.226778062,FALSE,"32,135,973",2.226778062,0,2.226778062
1/11/2022 17:00,0,100%,3.071527758,FALSE,"32,848,685",3.071527758,0,3.071527758
1/11/2022 18:00,0,100%,3.689324802,FALSE,"33,035,340",3.689324802,0,3.689324802
1/11/2022 19:00,0,100%,3.712473359,FALSE,"32,471,392",3.712473359,0,3.712473359
1/11/2022 20:00,0,100%,3.423067737,FALSE,"31,868,646",3.423067737,0,3.423067737
1/11/2022 21:00,0,100%,3.1047262,FALSE,"31,125,961",3.1047262,0,3.1047262
1/11/2022 22:00,0,100%,2.545870776,FALSE,"30,203,381",2.545870776,0,2.545870776
1/11/2022 23:00,0,100%,1.984377696,FALSE,"29,217,962",1.984377696,0,1.984377696
1/12/2022 0:00,0,100%,1.412464746,FALSE,"28,519,481",1.412464746,0,1.412464746
1/12/2022 1:00,0,100%,1.172514266,FALSE,"28,098,819",1.172514266,0,1.172514266
1/12/2022 2:00,0,100%,1.088741772,FALSE,"27,914,174",1.088741772,0,1.088741772
1/12/2022 3:00,0,100%,1.073915767,FALSE,"27,912,130",1.073915767,0,1.073915767
1/12/2022 4:00,0,100%,1.120037686,FALSE,"28,208,100",1.120037686,0,1.120037686
1/12/2022 5:00,0,100%,1.413284856,FALSE,"28,759,391",1.413284856,0,1.413284856
1/12/2022 6:00,0,100%,2.14098002,FALSE,"29,557,648",2.14098002,0,2.14098002
1/12/2022 7:00,0,100%,2.751481602,FALSE,"30,356,024",2.751481602,0,2.751481602
1/12/2022 8:00,0,100%,2.567445772,FALSE,"30,943,871",2.567445772,0,2.567445772
1/12/2022 9:00,0,100%,2.159552868,FALSE,"31,572,312",2.159552868,0,2.159552868
1/12/2022 10:00,0,100%,2.012534717,FALSE,"31,960,847",2.012534717,0,2.012534717
1/12/2022 11:00,0,100%,1.88009026,FALSE,"32,027,999",1.88009026,0,1.88009026
1/12/2022 12:00,0,100%,1.764711436,FALSE,"31,636,629",1.764711436,0,1.764711436
1/12/2022 13:00,0,100%,1.688454046,FALSE,"31,347,826",1.688454046,0,1.688454046
1/12/2022 14:00,0,100%,1.642199177,FALSE,"31,052,433",1.642199177,0,1.642199177
1/12/2022 15:00,0,100%,1.771551849,FALSE,"31,002,305",1.771551849,0,1.771551849
1/12/2022 16:00,0,100%,2.21359045,FALSE,"31,234,777",2.21359045,0,2.21359045
1/12/2022 17:00,0,100%,3.076199293,FALSE,"32,258,015",3.076199293,0,3.076199293
1/12/2022 18:00,0,100%,3.677815214,FALSE,"32,647,126",3.677815214,0,3.677815214
1/12/2022 19:00,0,100%,3.704729192,FALSE,"32,392,775",3.704729192,0,3.704729192
1/12/2022 20:00,0,100%,3.429674857,FALSE,"31,964,552",3.429674857,0,3.429674857
1/12/2022 21:00,0,100%,3.121597963,FALSE,"31,377,794",3.121597963,0,3.121597963
1/12/2022 22:00,0,100%,2.562915012,FALSE,"30,483,008",2.562915012,0,2.562915012
1/12/2022 23:00,0,100%,1.995259754,FALSE,"29,556,552",1.995259754,0,1.995259754
1/13/2022 0:00,0,100%,1.436338088,FALSE,"28,789,963",1.436338088,0,1.436338088
